date,state,pop,data,data_rolling_mean,total_cases,new_cases,percent_of_max
2020-06-06,Kentucky,4472265,7,11,11359,308,36.23529412
2020-06-07,Kentucky,4472265,0,7,11393,34,4
2020-06-08,Kentucky,4472265,17,8.571428571,11701,308,36.23529412
2020-06-09,Kentucky,4472265,23,11,11891,190,22.35294118
2020-06-10,Kentucky,4472265,18,11.85714286,12029,138,16.23529412
2020-06-11,Kentucky,4472265,19,12.85714286,12128,99,11.64705882
2020-06-12,Kentucky,4472265,19,14.71428571,12352,224,26.35294118
2020-06-13,Kentucky,4472265,7,14.71428571,12605,253,29.76470588
2020-06-14,Kentucky,4472265,0,14.71428571,12652,47,5.529411765
2020-06-15,Kentucky,4472265,25,15.85714286,12863,211,24.82352941
2020-06-16,Kentucky,4472265,6,13.42857143,12899,36,4.235294118
2020-06-17,Kentucky,4472265,13,12.71428571,13190,291,34.23529412
2020-06-18,Kentucky,4472265,13,11.85714286,13391,201,23.64705882
2020-06-19,Kentucky,4472265,0,9.142857143,13629,238,28
2020-06-20,Kentucky,4472265,0,8.142857143,13800,171,20.11764706
2020-06-21,Kentucky,4472265,14,10.14285714,13919,119,14
2020-06-22,Kentucky,4472265,19,9.285714286,14073,154,18.11764706
2020-06-23,Kentucky,4472265,6,9.285714286,14323,250,29.41176471
2020-06-24,Kentucky,4472265,13,9.285714286,14522,199,23.41176471
2020-06-25,Kentucky,4472265,6,8.285714286,14793,271,31.88235294
2020-06-26,Kentucky,4472265,39,13.85714286,15033,240,28.23529412
2020-06-27,Kentucky,4472265,14,15.85714286,15337,304,35.76470588
2020-06-28,Kentucky,4472265,33,18.57142857,15480,143,16.82352941
2020-06-29,Kentucky,4472265,19,18.57142857,15657,177,20.82352941
2020-06-30,Kentucky,4472265,31,22.14285714,15916,259,30.47058824
2020-07-01,Kentucky,4472265,46,26.85714286,16114,198,23.29411765
2020-07-02,Kentucky,4472265,13,27.85714286,16370,256,30.11764706
2020-07-03,Kentucky,4472265,42,28.28571429,16655,285,33.52941176
2020-07-04,Kentucky,4472265,23,29.57142857,16709,54,6.352941176
2020-07-05,Kentucky,4472265,47,31.57142857,16712,3,0.3529411765
2020-07-06,Kentucky,4472265,25,32.42857143,17464,752,88.47058824
2020-07-07,Kentucky,4472265,25,31.57142857,17820,356,41.88235294
2020-07-08,Kentucky,4472265,65,34.28571429,18204,384,45.17647059
2020-07-09,Kentucky,4472265,39,38,18576,372,43.76470588
2020-07-10,Kentucky,4472265,52,39.42857143,19076,500,58.82352941
2020-07-11,Kentucky,4472265,52,43.57142857,19530,454,53.41176471
2020-07-12,Kentucky,4472265,100,51.14285714,19762,232,27.29411765
2020-07-13,Kentucky,4472265,44,53.85714286,20127,365,42.94117647
2020-07-14,Kentucky,4472265,40,56,20702,575,67.64705882
2020-07-15,Kentucky,4472265,46,53.28571429,21148,446,52.47058824
2020-07-16,Kentucky,4472265,20,50.57142857,21617,469,55.17647059
2020-07-17,Kentucky,4472265,20,46,22162,545,64.11764706
2020-07-18,Kentucky,4472265,30,42.85714286,22750,588,69.17647059
2020-07-19,Kentucky,4472265,36,33.71428571,23600,850,100
2020-02-01,Louisiana,4682509,0,,,,0
2020-02-02,Louisiana,4682509,0,,,0,0
2020-02-03,Louisiana,4682509,0,,,0,0
2020-02-04,Louisiana,4682509,0,,,0,0
2020-02-05,Louisiana,4682509,0,,,0,0
2020-02-06,Louisiana,4682509,0,,,0,0
2020-02-07,Louisiana,4682509,0,0,,0,0
2020-02-08,Louisiana,4682509,0,0,,0,0
2020-02-09,Louisiana,4682509,0,0,,0,0
2020-02-10,Louisiana,4682509,0,0,,0,0
2020-02-11,Louisiana,4682509,0,0,,0,0
2020-02-12,Louisiana,4682509,0,0,,0,0
2020-02-13,Louisiana,4682509,0,0,,0,0
2020-02-14,Louisiana,4682509,0,0,,0,0
2020-02-15,Louisiana,4682509,0,0,,0,0
2020-02-16,Louisiana,4682509,0,0,,0,0
2020-02-17,Louisiana,4682509,0,0,,0,0
2020-02-18,Louisiana,4682509,0,0,,0,0
2020-02-19,Louisiana,4682509,0,0,,0,0
2020-02-20,Louisiana,4682509,0,0,,0,0
2020-02-21,Louisiana,4682509,0,0,,0,0
2020-02-22,Louisiana,4682509,0,0,,0,0
2020-02-23,Louisiana,4682509,0,0,,0,0
2020-02-24,Louisiana,4682509,0,0,,0,0
2020-02-25,Louisiana,4682509,0,0,,0,0
2020-02-26,Louisiana,4682509,0,0,,0,0
2020-02-27,Louisiana,4682509,0,0,,0,0
2020-02-28,Louisiana,4682509,0,0,,0,0
2020-02-29,Louisiana,4682509,0,0,,0,0
2020-03-01,Louisiana,4682509,0,0,,0,0
2020-03-02,Louisiana,4682509,0,0,,0,0
2020-03-03,Louisiana,4682509,0,0,,0,0
2020-03-04,Louisiana,4682509,0,0,,0,0
2020-03-05,Louisiana,4682509,0,0,,0,0
2020-03-06,Louisiana,4682509,0,0,,0,0
2020-03-07,Louisiana,4682509,7,1,,0,0
2020-03-08,Louisiana,4682509,0,1,,0,0
2020-03-09,Louisiana,4682509,0,1,1,1,0.03209242619
2020-03-10,Louisiana,4682509,0,1,6,5,0.1604621309
2020-03-11,Louisiana,4682509,0,1,13,7,0.2246469833
2020-03-12,Louisiana,4682509,0,1,14,1,0.03209242619
2020-03-13,Louisiana,4682509,0,1,36,22,0.7060333761
2020-03-14,Louisiana,4682509,7,1,77,41,1.315789474
2020-03-15,Louisiana,4682509,7,2,103,26,0.8344030809
2020-03-16,Louisiana,4682509,6,2.857142857,137,34,1.09114249
2020-03-17,Louisiana,4682509,6,3.714285714,196,59,1.893453145
2020-03-18,Louisiana,4682509,0,3.714285714,280,84,2.6957638
2020-03-19,Louisiana,4682509,6,4.571428571,392,112,3.594351733
2020-03-20,Louisiana,4682509,0,4.571428571,537,145,4.653401797
2020-03-21,Louisiana,4682509,0,3.571428571,763,226,7.252888318
2020-03-22,Louisiana,4682509,20,5.428571429,837,74,2.374839538
2020-03-23,Louisiana,4682509,11,6.142857143,1172,335,10.75096277
2020-03-24,Louisiana,4682509,6,6.142857143,1388,216,6.931964056
2020-03-25,Louisiana,4682509,18,8.714285714,1795,407,13.06161746
2020-03-26,Louisiana,4682509,0,7.857142857,2305,510,16.36713736
2020-03-27,Louisiana,4682509,0,7.857142857,2746,441,14.15275995
2020-03-28,Louisiana,4682509,0,7.857142857,3315,569,18.2605905
2020-03-29,Louisiana,4682509,7,6,3539,224,7.188703466
2020-03-30,Louisiana,4682509,6,5.285714286,4024,485,15.5648267
2020-03-31,Louisiana,4682509,0,4.428571429,5237,1213,38.92811297
2020-04-01,Louisiana,4682509,6,2.714285714,6424,1187,38.09370988
2020-04-02,Louisiana,4682509,6,3.571428571,9152,2728,87.54813864
2020-04-03,Louisiana,4682509,6,4.428571429,10299,1147,36.81001284
2020-04-04,Louisiana,4682509,13,6.285714286,12500,2201,70.63543004
2020-04-05,Louisiana,4682509,0,5.285714286,13014,514,16.49550706
2020-04-06,Louisiana,4682509,11,6,14867,1853,59.46726573
2020-04-07,Louisiana,4682509,29,10.14285714,16284,1417,45.47496791
2020-04-08,Louisiana,4682509,35,14.28571429,17030,746,23.94094994
2020-04-09,Louisiana,4682509,17,15.85714286,18283,1253,40.21181001
2020-04-10,Louisiana,4682509,6,15.85714286,19253,970,31.1296534
2020-04-11,Louisiana,4682509,20,16.85714286,20014,761,24.42233633
2020-04-12,Louisiana,4682509,13,18.71428571,20595,581,18.64569961
2020-04-13,Louisiana,4682509,11,18.71428571,21016,421,13.51091142
2020-04-14,Louisiana,4682509,17,17,21518,502,16.11039795
2020-04-15,Louisiana,4682509,11,13.57142857,21951,433,13.89602054
2020-04-16,Louisiana,4682509,33,15.85714286,22532,581,18.64569961
2020-04-17,Louisiana,4682509,28,19,23118,586,18.80616175
2020-04-18,Louisiana,4682509,42,22.14285714,23580,462,14.8267009
2020-04-19,Louisiana,4682509,6,21.14285714,23928,348,11.16816431
2020-04-20,Louisiana,4682509,27,23.42857143,24523,595,19.09499358
2020-04-21,Louisiana,4682509,5,21.71428571,24854,331,10.62259307
2020-04-22,Louisiana,4682509,6,21,25317,463,14.85879332
2020-04-23,Louisiana,4682509,11,17.85714286,25798,481,15.436457
2020-04-24,Louisiana,4682509,16,16.14285714,26199,401,12.8690629
2020-04-25,Louisiana,4682509,25,13.71428571,26571,372,11.93838254
2020-04-26,Louisiana,4682509,32,17.42857143,26832,261,8.376123235
2020-04-27,Louisiana,4682509,11,15.14285714,27111,279,8.953786906
2020-04-28,Louisiana,4682509,16,16.71428571,27329,218,6.996148909
2020-04-29,Louisiana,4682509,11,17.42857143,27703,374,12.00256739
2020-04-30,Louisiana,4682509,11,17.42857143,28044,341,10.94351733
2020-05-01,Louisiana,4682509,6,16,28754,710,22.78562259
2020-05-02,Louisiana,4682509,6,13.28571429,29183,429,13.76765083
2020-05-03,Louisiana,4682509,13,10.57142857,29383,200,6.418485237
2020-05-04,Louisiana,4682509,0,9,29746,363,11.64955071
2020-05-05,Louisiana,4682509,5,7.428571429,30069,323,10.36585366
2020-05-06,Louisiana,4682509,6,6.714285714,30472,403,12.93324775
2020-05-07,Louisiana,4682509,22,8.285714286,30725,253,8.119383825
2020-05-08,Louisiana,4682509,11,9,30928,203,6.514762516
2020-05-09,Louisiana,4682509,6,9,31490,562,18.03594352
2020-05-10,Louisiana,4682509,14,9.142857143,31673,183,5.872913992
2020-05-11,Louisiana,4682509,23,12.42857143,31881,208,6.675224647
2020-05-12,Louisiana,4682509,11,13.28571429,32116,235,7.541720154
2020-05-13,Louisiana,4682509,6,13.28571429,32728,612,19.64056483
2020-05-14,Louisiana,4682509,11,11.71428571,33555,827,26.54043646
2020-05-15,Louisiana,4682509,6,11,33903,348,11.16816431
2020-05-16,Louisiana,4682509,0,10.14285714,34183,280,8.985879332
2020-05-17,Louisiana,4682509,6,9,34498,315,10.10911425
2020-05-18,Louisiana,4682509,11,7.285714286,34832,334,10.71887035
2020-05-19,Louisiana,4682509,17,8.142857143,35161,329,10.55840822
2020-05-20,Louisiana,4682509,17,9.714285714,35439,278,8.92169448
2020-05-21,Louisiana,4682509,12,9.857142857,36627,1188,38.12580231
2020-05-22,Louisiana,4682509,35,14,37048,421,13.51091142
2020-05-23,Louisiana,4682509,20,16.85714286,37165,117,3.754813864
2020-05-24,Louisiana,4682509,27,19.85714286,37293,128,4.107830552
